year;month;tipe_1;tipe_2;tipe_3;model;region;quantity
2024;2;LCV;cmf;gaz_buziness;27527;ryazanskaya;6
2024;2;LCV;cmf;gaz_buziness;27527;samarskaya;8
2024;2;LCV;cmf;gaz_buziness;27527;sankt_peterburg;41
2024;2;LCV;cmf;gaz_buziness;27527;saratovskaya;3
2024;2;LCV;cmf;gaz_buziness;27527;sakhalinskaya;2
2024;2;LCV;cmf;gaz_buziness;27527;sverdlovskaya;36
2024;2;LCV;cmf;gaz_buziness;27527;sevosetiya;1
2024;2;LCV;cmf;gaz_buziness;27527;smolenskaya;1
2024;2;LCV;cmf;gaz_buziness;27527;stavropolskiy;1
2024;2;LCV;cmf;gaz_buziness;27527;tambovskaya;6
2024;2;LCV;cmf;gaz_buziness;27527;tatarstan;8
2024;2;LCV;cmf;gaz_buziness;27527;tverskaya;3
2024;2;LCV;cmf;gaz_buziness;27527;tomskaya;14
2024;2;LCV;cmf;gaz_buziness;27527;tulskaya;4
2024;2;LCV;cmf;gaz_buziness;27527;tyumenskaya;6
2024;2;LCV;cmf;gaz_buziness;27527;udmurtiya;2
2024;2;LCV;cmf;gaz_buziness;27527;ulyanovskaya;1
2024;2;LCV;cmf;gaz_buziness;27527;khabarovskiy;2
2024;2;LCV;cmf;gaz_buziness;27527;hmao;15
2024;2;LCV;cmf;gaz_buziness;27527;hersonskaya;3
2024;2;LCV;cmf;gaz_buziness;27527;chelyabinskaya;3
2024;2;LCV;cmf;gaz_buziness;27527;chuvashiya;3
2024;2;LCV;cmf;gaz_buziness;27527;yakutiya;3
2024;2;LCV;cmf;gaz_buziness;27527;yanao;5
2024;2;LDT;bort;sadko;330811;krasnoyarskiy;1
2024;2;LDT;bort;sadko;33086;bashkortostan;1
2024;2;LDT;bort;sadko;33086;vologodskaya;2
2024;2;LDT;bort;sadko;33086;irkutskaya;1
2024;2;LDT;bort;sadko;33086;komi;1
2024;2;LDT;bort;sadko;33086;kurganskaya;5
2024;2;LDT;bort;sadko;33086;mordoviya;1
2024;2;LDT;bort;sadko;33086;permskiy;1
2024;2;LDT;bort;sadko;33086;saratovskaya;2
2024;2;LDT;bort;sadko;33086;tyumenskaya;3
2024;2;LDT;bort;sadko;33086;khabarovskiy;1
2024;2;LDT;bort;sadko;33086;yakutiya;2
2024;2;LDT;bort;sadko;33086;yaroslavskaya;1
2024;2;LDT;bort;sadko_next;C41A23;bashkortostan;7
2024;2;LDT;bort;sadko_next;C41A23;doneckaya;7
2024;2;LDT;bort;sadko_next;C41A23;irkutskaya;1
2024;2;LDT;bort;sadko_next;C41A23;kaliningradskaya;1
2024;2;LDT;bort;sadko_next;C41A23;kamchatskiy;1
2024;2;LDT;bort;sadko_next;C41A23;kemerovskaya;1
2024;2;LDT;bort;sadko_next;C41A23;krasnoyarskiy;2
2024;2;LDT;bort;sadko_next;C41A23;krym;1
2024;2;LDT;bort;sadko_next;C41A23;kurskaya;2
2024;2;LDT;bort;sadko_next;C41A23;luganskaya;4
2024;2;LDT;bort;sadko_next;C41A23;moskva;17
2024;2;LDT;bort;sadko_next;C41A23;novosibirskaya;2
2024;2;LDT;bort;sadko_next;C41A23;permskiy;3
2024;2;LDT;bort;sadko_next;C41A23;altay_respublika;1
2024;2;LDT;bort;sadko_next;C41A23;rostovskaya;2
2024;2;LDT;bort;sadko_next;C41A23;sankt_peterburg;2
2024;2;LDT;bort;sadko_next;C41A23;sverdlovskaya;3
2024;2;LDT;bort;sadko_next;C41A23;stavropolskiy;4
2024;2;LDT;bort;sadko_next;C41A23;tatarstan;1
2024;2;LDT;bort;sadko_next;C41A23;tyumenskaya;1
2024;2;LDT;bort;sadko_next;C41A23;hmao;2
2024;2;LDT;bort;sadko_next;C41A23;hersonskaya;1
2024;2;LDT;bort;sadko_next;C41A23;chukotka;1
2024;2;LDT;bort;sadko_next;C41A43;luganskaya;6
2024;2;LDT;bort;gazon_next;C41R13;altayskiy;1
2024;2;LDT;bort;gazon_next;C41R13;amurskaya;2
2024;2;LDT;bort;gazon_next;C41R13;bashkortostan;5
2024;2;LDT;bort;gazon_next;C41R13;belgorodskaya;2
2024;2;LDT;bort;gazon_next;C41R13;bryanskaya;1
2024;2;LDT;bort;gazon_next;C41R13;volgogradskaya;2
2024;2;LDT;bort;gazon_next;C41R13;vologodskaya;1
2024;2;LDT;bort;gazon_next;C41R13;voronezhskaya;3
2024;2;LDT;bort;gazon_next;C41R13;doneckaya;6
2024;2;LDT;bort;gazon_next;C41R13;zaporozhskaya;2
2024;2;LDT;bort;gazon_next;C41R13;ivanovskaya;1
2024;2;LDT;bort;gazon_next;C41R13;irkutskaya;2
2024;2;LDT;bort;gazon_next;C41R13;kabardino_balkariya;1
2024;2;LDT;bort;gazon_next;C41R13;kemerovskaya;3
2024;2;LDT;bort;gazon_next;C41R13;komi;1
2024;2;LDT;bort;gazon_next;C41R13;kostromskaya;1
2024;2;LDT;bort;gazon_next;C41R13;krasnodarskiy;5
2024;2;LDT;bort;gazon_next;C41R13;krasnoyarskiy;1
2024;2;LDT;bort;gazon_next;C41R13;krym;2
2024;2;LDT;bort;gazon_next;C41R13;kurskaya;2
2024;2;LDT;bort;gazon_next;C41R13;leningradskaya;2
2024;2;LDT;bort;gazon_next;C41R13;lipetskaya;2
2024;2;LDT;bort;gazon_next;C41R13;luganskaya;1
2024;2;LDT;bort;gazon_next;C41R13;mariyel;3
2024;2;LDT;bort;gazon_next;C41R13;moskva;21
2024;2;LDT;bort;gazon_next;C41R13;moskovskaya;18
2024;2;LDT;bort;gazon_next;C41R13;nizhegorodskaya;18
2024;2;LDT;bort;gazon_next;C41R13;novosibirskaya;1
2024;2;LDT;bort;gazon_next;C41R13;omskaya;2
2024;2;LDT;bort;gazon_next;C41R13;orenburgskaya;5
2024;2;LDT;bort;gazon_next;C41R13;penzenskaya;1
2024;2;LDT;bort;gazon_next;C41R13;permskiy;1
2024;2;LDT;bort;gazon_next;C41R13;rostovskaya;3
2024;2;LDT;bort;gazon_next;C41R13;samarskaya;4
2024;2;LDT;bort;gazon_next;C41R13;sankt_peterburg;8
2024;2;LDT;bort;gazon_next;C41R13;saratovskaya;3
2024;2;LDT;bort;gazon_next;C41R13;sakhalinskaya;2
2024;2;LDT;bort;gazon_next;C41R13;sverdlovskaya;4
2024;2;LDT;bort;gazon_next;C41R13;tambovskaya;1
2024;2;LDT;bort;gazon_next;C41R13;tatarstan;9
2024;2;LDT;bort;gazon_next;C41R13;tomskaya;1
2024;2;LDT;bort;gazon_next;C41R13;tulskaya;1
2024;2;LDT;bort;gazon_next;C41R13;tyumenskaya;1
2024;2;LDT;bort;gazon_next;C41R13;hakaciya;1
2024;2;LDT;bort;gazon_next;C41R13;hmao;1
2024;2;LDT;bort;gazon_next;C41R13;chelyabinskaya;2
2024;2;LDT;bort;gazon_next;C41R13;chuvashiya;3
2024;2;LDT;bort;gazon_next;C41R13;yakutiya;1
2024;2;LDT;bort;gazon_next;C41R13;yanao;1
2024;2;LDT;bort;gazon_next;C41R33;altayskiy;2
2024;2;LDT;bort;gazon_next;C41R33;astrakhanskaya;1
2024;2;LDT;bort;gazon_next;C41R33;voronezhskaya;2
2024;2;LDT;bort;gazon_next;C41R33;doneckaya;8
2024;2;LDT;bort;gazon_next;C41R33;krasnoyarskiy;3
2024;2;LDT;bort;gazon_next;C41R33;kurganskaya;2
2024;2;LDT;bort;gazon_next;C41R33;lipetskaya;1
2024;2;LDT;bort;gazon_next;C41R33;luganskaya;1
2024;2;LDT;bort;gazon_next;C41R33;mordoviya;1
2024;2;LDT;bort;gazon_next;C41R33;moskva;3
2024;2;LDT;bort;gazon_next;C41R33;moskovskaya;10
2024;2;LDT;bort;gazon_next;C41R33;nizhegorodskaya;1
2024;2;LDT;bort;gazon_next;C41R33;novosibirskaya;7
2024;2;LDT;bort;gazon_next;C41R33;orlovskaya;1
2024;2;LDT;bort;gazon_next;C41R33;permskiy;2
2024;2;LDT;bort;gazon_next;C41R33;rostovskaya;1
2024;2;LDT;bort;gazon_next;C41R33;samarskaya;1
2024;2;LDT;bort;gazon_next;C41R33;sankt_peterburg;1
2024;2;LDT;bort;gazon_next;C41R33;sverdlovskaya;3
2024;2;LDT;bort;gazon_next;C41R33;stavropolskiy;2
2024;2;LDT;bort;gazon_next;C41R33;tatarstan;1
2024;2;LDT;bort;gazon_next;C41R33;tverskaya;1
2024;2;LDT;bort;gazon_next;C41R33;tulskaya;1
2024;2;LDT;bort;gazon_next;C41R33;tyumenskaya;3
2024;2;LDT;bort;gazon_next;C41R33;khabarovskiy;1
2024;2;LDT;bort;gazon_next;C41R33;hersonskaya;1
2024;2;LDT;bort;gazon_next;C41R33;chelyabinskaya;2
2024;2;LDT;bort;gazon_next;C41RB3;astrakhanskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;bashkortostan;7
2024;2;LDT;bort;gazon_next;C41RB3;belgorodskaya;2
2024;2;LDT;bort;gazon_next;C41RB3;vladimirskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;voronezhskaya;4
2024;2;LDT;bort;gazon_next;C41RB3;kaluzhskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;kirovskaya;2
2024;2;LDT;bort;gazon_next;C41RB3;komi;1
2024;2;LDT;bort;gazon_next;C41RB3;krasnoyarskiy;1
2024;2;LDT;bort;gazon_next;C41RB3;leningradskaya;4
2024;2;LDT;bort;gazon_next;C41RB3;moskva;16
2024;2;LDT;bort;gazon_next;C41RB3;moskovskaya;13
2024;2;LDT;bort;gazon_next;C41RB3;murmanskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;nizhegorodskaya;8
2024;2;LDT;bort;gazon_next;C41RB3;novgorodskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;orenburgskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;penzenskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;permskiy;3
2024;2;LDT;bort;gazon_next;C41RB3;primorskiy;1
2024;2;LDT;bort;gazon_next;C41RB3;rostovskaya;2
2024;2;LDT;bort;gazon_next;C41RB3;samarskaya;2
2024;2;LDT;bort;gazon_next;C41RB3;sankt_peterburg;5
2024;2;LDT;bort;gazon_next;C41RB3;tambovskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;tatarstan;2
2024;2;LDT;bort;gazon_next;C41RB3;tyumenskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;udmurtiya;5
2024;2;LDT;bort;gazon_next;C41RB3;ulyanovskaya;1
2024;2;LDT;bort;gazon_next;C41RB3;chelyabinskaya;1
2024;2;LDT;bort;sadko_next;C42A43;kaliningradskaya;2
2024;2;LDT;bort;sadko_next;C42A43;krasnodarskiy;4
2024;2;LDT;bort;sadko_next;C42A43;krasnoyarskiy;1
2024;2;LDT;bort;sadko_next;C42A43;kurskaya;1
2024;2;LDT;bort;sadko_next;C42A43;magadanskaya;1
2024;2;LDT;bort;sadko_next;C42A43;moskva;15
2024;2;LDT;bort;sadko_next;C42A43;nizhegorodskaya;2
2024;2;LDT;bort;sadko_next;C42A43;novosibirskaya;1
2024;2;LDT;bort;sadko_next;C42A43;orenburgskaya;1
2024;2;LDT;bort;sadko_next;C42A43;primorskiy;1
2024;2;LDT;bort;sadko_next;C42A43;ryazanskaya;1
2024;2;LDT;bort;sadko_next;C42A43;samarskaya;1
2024;2;LDT;bort;sadko_next;C42A43;sankt_peterburg;2
2024;2;LDT;bort;sadko_next;C42A43;saratovskaya;3
2024;2;LDT;bort;sadko_next;C42A43;sverdlovskaya;5
2024;2;LDT;bort;sadko_next;C42A43;tatarstan;7
2024;2;LDT;bort;sadko_next;C42A43;tverskaya;1
2024;2;LDT;bort;sadko_next;C42A43;tyumenskaya;1
2024;2;LDT;bort;sadko_next;C42A43;hmao;1
2024;2;LDT;bort;sadko_next;C42A43;chukotka;1
2024;2;LDT;bort;sadko_next;C42A43;yanao;4
2024;2;LDT;bort;gazon_next;C42R33;bryanskaya;1
2024;2;LDT;bort;gazon_next;C42R33;volgogradskaya;1
2024;2;LDT;bort;gazon_next;C42R33;voronezhskaya;1
2024;2;LDT;bort;gazon_next;C42R33;doneckaya;9
2024;2;LDT;bort;gazon_next;C42R33;irkutskaya;1
2024;2;LDT;bort;gazon_next;C42R33;kaluzhskaya;1
2024;2;LDT;bort;gazon_next;C42R33;krym;3
2024;2;LDT;bort;gazon_next;C42R33;moskva;4
2024;2;LDT;bort;gazon_next;C42R33;nizhegorodskaya;1
2024;2;LDT;bort;gazon_next;C42R33;orlovskaya;3
2024;2;LDT;bort;gazon_next;C42R33;rostovskaya;1
2024;2;LDT;bort;gazon_next;C42R33;samarskaya;1
2024;2;LDT;bort;gazon_next;C42R33;tatarstan;2
2024;2;LDT;bort;gazon_next;C42R33;hmao;1
2024;2;LDT;bort;gazon_next;C42R33;hersonskaya;1
2024;2;LDT;bort;gazon_next;C43R33;volgogradskaya;1
2024;2;LDT;bort;gazon_next;C43R33;mordoviya;1
2024;2;LDT;bort;gazon_next;C43R33;sankt_peterburg;1
2024;2;LDT;bort;gaz_valdai_next;C49RD2;krasnoyarskiy;1
2024;2;LDT;bort;gaz_valdai_next;C49RD8;voronezhskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RD8;doneckaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RD8;leningradskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RD8;sankt_peterburg;2
2024;2;LDT;bort;gaz_valdai_next;C49RD8;sakhalinskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RD8;tverskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RD8;chuvashiya;2
2024;2;LDT;bort;gaz_valdai_next;C49RF8;dagestan;7
2024;2;LDT;bort;gaz_valdai_next;C49RF8;doneckaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RF8;irkutskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RF8;kareliya;1
2024;2;LDT;bort;gaz_valdai_next;C49RF8;nizhegorodskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RF8;samarskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RF8;tverskaya;1
2024;2;LDT;bort;gaz_valdai_next;C49RF8;chelyabinskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD2;moskovskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD2;novosibirskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;bashkortostan;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;belgorodskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;voronezhskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;moskva;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;omskaya;3
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;primorskiy;2
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;sankt_peterburg;1
2024;2;LDT;bort;gaz_valdai_next;C4ARD8;sverdlovskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARF8;krasnodarskiy;1
2024;2;LDT;bort;gaz_valdai_next;C4ARF8;krasnoyarskiy;1
2024;2;LDT;bort;gaz_valdai_next;C4ARF8;moskovskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARF8;nizhegorodskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARF8;omskaya;1
2024;2;LDT;bort;gaz_valdai_next;C4ARF8;sverdlovskaya;2
2024;2;LDT;bort;gaz_valdai_next;C4ARF8;udmurtiya;1
2024;2;LDT;dump;sadko_next;C41A23;samarskaya;1
2024;2;LDT;dump;gazon_next;C41R13;altayskiy;1
2024;2;LDT;dump;gazon_next;C41R13;amurskaya;1
2024;2;LDT;dump;gazon_next;C41R13;buryatiya;1
2024;2;LDT;dump;gazon_next;C41R13;volgogradskaya;1
2024;2;LDT;dump;gazon_next;C41R13;voronezhskaya;4
2024;2;LDT;dump;gazon_next;C41R13;ivanovskaya;2
2024;2;LDT;dump;gazon_next;C41R13;kemerovskaya;1
2024;2;LDT;dump;gazon_next;C41R13;krasnodarskiy;2
2024;2;LDT;dump;gazon_next;C41R13;krasnoyarskiy;1
2024;2;LDT;dump;gazon_next;C41R13;leningradskaya;2
2024;2;LDT;dump;gazon_next;C41R13;mordoviya;3
2024;2;LDT;dump;gazon_next;C41R13;moskovskaya;1
2024;2;LDT;dump;gazon_next;C41R13;nizhegorodskaya;2
2024;2;LDT;dump;gazon_next;C41R13;novosibirskaya;1
2024;2;LDT;dump;gazon_next;C41R13;primorskiy;1
2024;2;LDT;dump;gazon_next;C41R13;pskovskaya;3
2024;2;LDT;dump;gazon_next;C41R13;rostovskaya;2
2024;2;LDT;dump;gazon_next;C41R13;samarskaya;1
2024;2;LDT;dump;gazon_next;C41R13;sankt_peterburg;1
2024;2;LDT;dump;gazon_next;C41R13;saratovskaya;1
2024;2;LDT;dump;gazon_next;C41R13;stavropolskiy;2
2024;2;LDT;dump;gazon_next;C41R13;tatarstan;1
2024;2;LDT;dump;gazon_next;C41R13;udmurtiya;1
2024;2;LDT;dump;gazon_next;C41R13;khabarovskiy;1
2024;2;LDT;dump;gazon_next;C41R13;chelyabinskaya;1
2024;2;LDT;dump;gazon_next;C41R33;pskovskaya;1
2024;3;LCV;bus;gaz_next;A21R22;kaluzhskaya;1
2024;3;LCV;bus;gaz_next;A21R22;kemerovskaya;1
2024;3;LCV;bus;gaz_next;A21R22;kostromskaya;1
2024;3;LCV;bus;gaz_next;A21R22;krasnoyarskiy;1
2024;3;LCV;bus;gaz_next;A21R22;tatarstan;1
2024;3;LCV;bus;gaz_next;A21R22;tomskaya;1
2024;3;LCV;bus;gaz_next;A31R23;bashkortostan;1
2024;3;LCV;bus;gaz_next;A31R23;vladimirskaya;2
2024;3;LCV;bus;gaz_next;A31R23;zaporozhskaya;1
2024;3;LCV;bus;gaz_next;A31R23;moskovskaya;3
2024;3;LCV;bus;gaz_next;A31R23;samarskaya;1
2024;3;LCV;bus;gaz_next;A31R23;sevosetiya;1
2024;3;LCV;bus;gaz_next;A31R23;tulskaya;1
2024;3;LCV;bus;gaz_next;A31R23;hmao;2
2024;3;LCV;bus;gaz_next;A31R33;ivanovskaya;1
2024;3;LCV;bus;gaz_next;A31R33;komi;1
2024;3;LCV;bus;gaz_next;A31R33;nizhegorodskaya;1
2024;3;LCV;bus;gaz_next;A31R33;pskovskaya;1
2024;3;LCV;bus;gaz_next;A31R33;ulyanovskaya;1
2024;3;LCV;bus;gaz_next;A31R33;hmao;1
2024;3;LCV;bus;gaz_next;A62R33;moskva;1
2024;3;LCV;bus;gaz_next;A62R33;novosibirskaya;1
2024;3;LCV;bus;gaz_next;A65R22;vologodskaya;1
2024;3;LCV;bus;gaz_next;A65R22;voronezhskaya;2
2024;3;LCV;bus;gaz_next;A65R22;kurskaya;3
2024;3;LCV;bus;gaz_next;A65R22;lipetskaya;1
2024;3;LCV;bus;gaz_next;A65R22;rostovskaya;1
2024;3;LCV;bus;gaz_next;A65R22;saratovskaya;1
2024;3;LCV;bus;gaz_next;A65R22;stavropolskiy;2
2024;3;LCV;bus;gaz_next;A65R22;tatarstan;2
2024;3;LCV;bus;gaz_next;A65R23;voronezhskaya;2
2024;3;LCV;bus;gaz_next;A65R23;ivanovskaya;1
2024;3;LCV;bus;gaz_next;A65R23;kemerovskaya;1
2024;3;LCV;bus;gaz_next;A65R23;moskva;3
2024;3;LCV;bus;gaz_next;A65R23;penzenskaya;1
2024;3;LCV;bus;gaz_next;A65R23;ryazanskaya;1
2024;3;LCV;bus;gaz_next;A65R23;tomskaya;2
2024;3;LCV;bus;gaz_next;A65R23;yakutiya;1
2024;3;LCV;bus;gaz_next;A65R32;adygeya;2
2024;3;LCV;bus;gaz_next;A65R32;altayskiy;1
2024;3;LCV;bus;gaz_next;A65R32;kemerovskaya;2
2024;3;LCV;bus;gaz_next;A65R32;krasnodarskiy;3
2024;3;LCV;bus;gaz_next;A65R32;leningradskaya;1
2024;3;LCV;bus;gaz_next;A65R32;lipetskaya;1
2024;3;LCV;bus;gaz_next;A65R32;moskva;1
2024;3;LCV;bus;gaz_next;A65R32;moskovskaya;1
2024;3;LCV;bus;gaz_next;A65R32;omskaya;2
2024;3;LCV;bus;gaz_next;A65R32;altay_respublika;1
2024;3;LCV;bus;gaz_next;A65R32;rostovskaya;1
2024;3;LCV;bus;gaz_next;A65R32;samarskaya;1
2024;3;LCV;bus;gaz_next;A65R32;stavropolskiy;1
2024;3;LCV;bus;gaz_next;A65R32;tambovskaya;2
2024;3;LCV;bus;gaz_next;A65R32;tatarstan;2
2024;3;LCV;bus;gaz_next;A65R33;altayskiy;1
2024;3;LCV;bus;gaz_next;A65R33;bashkortostan;3
2024;3;LCV;bus;gaz_next;A65R33;belgorodskaya;2
2024;3;LCV;bus;gaz_next;A65R33;buryatiya;1
2024;3;LCV;bus;gaz_next;A65R33;voronezhskaya;2
2024;3;LCV;bus;gaz_next;A65R33;zabaykalskiy;8
2024;3;LCV;bus;gaz_next;A65R33;kaluzhskaya;2
2024;3;LCV;bus;gaz_next;A65R33;komi;1
2024;3;LCV;bus;gaz_next;A65R33;krasnodarskiy;1
2024;3;LCV;bus;gaz_next;A65R33;krasnoyarskiy;1
2024;3;LCV;bus;gaz_next;A65R33;moskva;5
2024;3;LCV;bus;gaz_next;A65R33;moskovskaya;3
2024;3;LCV;bus;gaz_next;A65R33;nizhegorodskaya;1
2024;3;LCV;bus;gaz_next;A65R33;permskiy;1
2024;3;LCV;bus;gaz_next;A65R33;rostovskaya;3
2024;3;LCV;bus;gaz_next;A65R33;ryazanskaya;1
2024;3;LCV;bus;gaz_next;A65R33;samarskaya;1
2024;3;LCV;bus;gaz_next;A65R33;saratovskaya;1
2024;3;LCV;bus;gaz_next;A65R33;sverdlovskaya;4
2024;3;LCV;bus;gaz_next;A65R33;tomskaya;1
2024;3;LCV;bus;gaz_next;A65R33;hmao;1
2024;3;LCV;bus;gaz_next;A65R33;chuvashiya;2
2024;3;LCV;bus;gaz_next;A65R33;yanao;1
2024;3;LCV;bus;gaz_next;A65R35;voronezhskaya;15
2024;3;LCV;bus;gaz_next;A65R35;kemerovskaya;4
2024;3;LCV;bus;gaz_next;A65R35;kostromskaya;2
2024;3;LCV;bus;gaz_next;A65R35;krasnodarskiy;1
2024;3;LCV;bus;gaz_next;A65R35;mordoviya;1
2024;3;LCV;bus;gaz_next;A65R35;moskva;2
2024;3;LCV;bus;gaz_next;A65R35;nizhegorodskaya;2
2024;3;LCV;bus;gaz_next;A65R35;ryazanskaya;2
2024;3;LCV;bus;gaz_next;A65R35;samarskaya;1
2024;3;LCV;bus;gaz_next;A65R35;stavropolskiy;1
2024;3;LCV;bus;gaz_next;A65R35;tatarstan;2
2024;3;LCV;bus;gaz_next;A65R35;tyumenskaya;1
2024;3;LCV;bus;gaz_next;A65R35;ulyanovskaya;1
2024;3;LCV;bus;gaz_next;A65R35;hmao;2
2024;3;LCV;bus;gaz_next;A65R35;chelyabinskaya;2
2024;3;LCV;bus;gaz_next;A65R36;voronezhskaya;2
2024;3;LCV;bus;gaz_next;A65R36;sakhalinskaya;1
2024;3;LCV;bus;gaz_next;A65R52;adygeya;1
2024;3;LCV;bus;gaz_next;A65R52;altayskiy;3
2024;3;LCV;bus;gaz_next;A65R52;bashkortostan;2
2024;3;LCV;bus;gaz_next;A65R52;belgorodskaya;5
2024;3;LCV;bus;gaz_next;A65R52;bryanskaya;10
2024;3;LCV;bus;gaz_next;A65R52;vladimirskaya;1
2024;3;LCV;bus;gaz_next;A65R52;vologodskaya;1
2024;3;LCV;bus;gaz_next;A65R52;voronezhskaya;12
2024;3;LCV;bus;gaz_next;A65R52;doneckaya;6
2024;3;LCV;bus;gaz_next;A65R52;zabaykalskiy;8
2024;3;LCV;bus;gaz_next;A65R52;zaporozhskaya;3
2024;3;LCV;bus;gaz_next;A65R52;irkutskaya;2
2024;3;LCV;bus;gaz_next;A65R52;kaliningradskaya;3
2024;3;LCV;bus;gaz_next;A65R52;kemerovskaya;3
2024;3;LCV;bus;gaz_next;A65R52;kirovskaya;6
2024;3;LCV;bus;gaz_next;A65R52;krasnodarskiy;14
2024;3;LCV;bus;gaz_next;A65R52;krasnoyarskiy;3
2024;3;LCV;bus;gaz_next;A65R52;krym;1
2024;3;LCV;bus;gaz_next;A65R52;leningradskaya;3
2024;3;LCV;bus;gaz_next;A65R52;lipetskaya;7
2024;3;LCV;bus;gaz_next;A65R52;luganskaya;16
2024;3;LCV;bus;gaz_next;A65R52;mariyel;1
2024;3;LCV;bus;gaz_next;A65R52;moskva;18
2024;3;LCV;bus;gaz_next;A65R52;moskovskaya;32
2024;3;LCV;bus;gaz_next;A65R52;murmanskaya;1
2024;3;LCV;bus;gaz_next;A65R52;nizhegorodskaya;2
2024;3;LCV;bus;gaz_next;A65R52;permskiy;2
2024;3;LCV;bus;gaz_next;A65R52;altay_respublika;1
2024;3;LCV;bus;gaz_next;A65R52;rostovskaya;4
2024;3;LCV;bus;gaz_next;A65R52;ryazanskaya;1
2024;3;LCV;bus;gaz_next;A65R52;samarskaya;23
2024;3;LCV;bus;gaz_next;A65R52;sankt_peterburg;10
2024;3;LCV;bus;gaz_next;A65R52;saratovskaya;1
2024;3;LCV;bus;gaz_next;A65R52;sakhalinskaya;1
2024;3;LCV;bus;gaz_next;A65R52;sverdlovskaya;9
2024;3;LCV;bus;gaz_next;A65R52;smolenskaya;1
2024;3;LCV;bus;gaz_next;A65R52;stavropolskiy;1
2024;3;LCV;bus;gaz_next;A65R52;tambovskaya;3
2024;3;LCV;bus;gaz_next;A65R52;tatarstan;15
2024;3;LCV;bus;gaz_next;A65R52;tverskaya;1
2024;3;LCV;bus;gaz_next;A65R52;tulskaya;2
2024;3;LCV;bus;gaz_next;A65R52;tyumenskaya;2
2024;3;LCV;bus;gaz_next;A65R52;ulyanovskaya;1
2024;3;LCV;bus;gaz_next;A65R52;hakaciya;3
2024;3;LCV;bus;gaz_next;A65R52;hmao;3
2024;3;LCV;bus;gaz_next;A65R52;chelyabinskaya;5
2024;3;LCV;bus;gaz_next;A65R52;yanao;3
2024;3;LCV;bus;gaz_next;A66R33;bashkortostan;1
2024;3;LCV;bus;gaz_next;A66R33;voronezhskaya;2
2024;3;LCV;bus;gaz_next;A66R33;kalmykiya;2
2024;3;LCV;bus;gaz_next;A66R33;karachaevo_cherkesiya;1
2024;3;LCV;bus;gaz_next;A66R33;kemerovskaya;1
2024;3;LCV;bus;gaz_next;A66R33;krasnoyarskiy;2
2024;3;LCV;bus;gaz_next;A66R33;kurganskaya;2
2024;3;LCV;bus;gaz_next;A66R33;magadanskaya;1
2024;3;LCV;bus;gaz_next;A66R33;mariyel;6
2024;3;LCV;bus;gaz_next;A66R33;mordoviya;7
2024;3;LCV;bus;gaz_next;A66R33;nizhegorodskaya;1
2024;3;LCV;bus;gaz_next;A66R33;tambovskaya;3
2024;3;LCV;bus;gaz_next;A66R33;tatarstan;6
2024;3;LCV;bus;gaz_next;A66R33;ulyanovskaya;4
2024;3;LCV;bus;gaz_next;A66R33;chelyabinskaya;1
2024;3;LCV;bus;gaz_next;A66R33;chechnya;6
2024;3;LCV;bus;gaz_next;A66R33;chuvashiya;1
2024;3;LCV;bus;gaz_next;A66R33;yakutiya;1
2024;3;LCV;bus;gaz_next;A66R33;yaroslavskaya;1
2024;3;LCV;bus;gaz_next;A69R23;kemerovskaya;1
2024;3;LCV;bus;gaz_next;A69R23;sankt_peterburg;1
2024;3;LCV;bus;gaz_next;A69R33;adygeya;1
2024;3;LCV;bus;gaz_next;A69R33;bashkortostan;2
2024;3;LCV;bus;gaz_next;A69R33;vologodskaya;2
2024;3;LCV;bus;gaz_next;A69R33;krasnodarskiy;1
